Participant,Moment,TimeBin_x,Stroop_RT_mean,TimeBin_y,NapGroup_x,Impulsivity,TimeBin,NapGroup_y,Perseverance,NapGroup
03_LB,pre_nap,15-20,0.7190319500612409,5-10,Nap,0.0,0-5,Nap,0.3333333333333333,Nap
03_LB,pre_nap,15-20,0.7190319500612409,5-10,Nap,0.0,5-10,Nap,0.2727272727272727,Nap
03_LB,pre_nap,15-20,0.7190319500612409,5-10,Nap,0.0,10-15,Nap,0.2,Nap
03_LB,pre_nap,15-20,0.7190319500612409,5-10,Nap,0.0,15-20,Nap,0.15,Nap
03_LB,pre_nap,15-20,0.7190319500612409,10-15,Nap,0.0,0-5,Nap,0.3333333333333333,Nap
03_LB,pre_nap,15-20,0.7190319500612409,10-15,Nap,0.0,5-10,Nap,0.2727272727272727,Nap
03_LB,pre_nap,15-20,0.7190319500612409,10-15,Nap,0.0,10-15,Nap,0.2,Nap
03_LB,pre_nap,15-20,0.7190319500612409,10-15,Nap,0.0,15-20,Nap,0.15,Nap
03_LB,pre_nap,15-20,0.7190319500612409,15-20,Nap,0.0,0-5,Nap,0.3333333333333333,Nap
03_LB,pre_nap,15-20,0.7190319500612409,15-20,Nap,0.0,5-10,Nap,0.2727272727272727,Nap
03_LB,pre_nap,15-20,0.7190319500612409,15-20,Nap,0.0,10-15,Nap,0.2,Nap
03_LB,pre_nap,15-20,0.7190319500612409,15-20,Nap,0.0,15-20,Nap,0.15,Nap
04_YN,post_nap,0-5,0.991757212082545,0-5,Nap,0.0,0-5,Nap,0.125,Nap
04_YN,post_nap,0-5,0.991757212082545,0-5,Nap,0.0,5-10,Nap,0.21428571428571427,Nap
04_YN,post_nap,0-5,0.991757212082545,0-5,Nap,0.0,10-15,Nap,0.21428571428571427,Nap
04_YN,post_nap,0-5,0.991757212082545,0-5,Nap,0.0,15-20,Nap,0.2777777777777778,Nap
04_YN,post_nap,0-5,0.991757212082545,5-10,Nap,0.0,0-5,Nap,0.125,Nap
04_YN,post_nap,0-5,0.991757212082545,5-10,Nap,0.0,5-10,Nap,0.21428571428571427,Nap
04_YN,post_nap,0-5,0.991757212082545,5-10,Nap,0.0,10-15,Nap,0.21428571428571427,Nap
04_YN,post_nap,0-5,0.991757212082545,5-10,Nap,0.0,15-20,Nap,0.2777777777777778,Nap
04_YN,post_nap,0-5,0.991757212082545,10-15,Nap,0.08333333333333333,0-5,Nap,0.125,Nap
04_YN,post_nap,0-5,0.991757212082545,10-15,Nap,0.08333333333333333,5-10,Nap,0.21428571428571427,Nap
04_YN,post_nap,0-5,0.991757212082545,10-15,Nap,0.08333333333333333,10-15,Nap,0.21428571428571427,Nap
04_YN,post_nap,0-5,0.991757212082545,10-15,Nap,0.08333333333333333,15-20,Nap,0.2777777777777778,Nap
04_YN,post_nap,0-5,0.991757212082545,15-20,Nap,0.125,0-5,Nap,0.125,Nap
04_YN,post_nap,0-5,0.991757212082545,15-20,Nap,0.125,5-10,Nap,0.21428571428571427,Nap
04_YN,post_nap,0-5,0.991757212082545,15-20,Nap,0.125,10-15,Nap,0.21428571428571427,Nap
04_YN,post_nap,0-5,0.991757212082545,15-20,Nap,0.125,15-20,Nap,0.2777777777777778,Nap
04_YN,post_nap,5-10,0.9090825506619045,0-5,Nap,0.0,0-5,Nap,0.125,Nap
04_YN,post_nap,5-10,0.9090825506619045,0-5,Nap,0.0,5-10,Nap,0.21428571428571427,Nap
04_YN,post_nap,5-10,0.9090825506619045,0-5,Nap,0.0,10-15,Nap,0.21428571428571427,Nap
04_YN,post_nap,5-10,0.9090825506619045,0-5,Nap,0.0,15-20,Nap,0.2777777777777778,Nap
04_YN,post_nap,5-10,0.9090825506619045,5-10,Nap,0.0,0-5,Nap,0.125,Nap
04_YN,post_nap,5-10,0.9090825506619045,5-10,Nap,0.0,5-10,Nap,0.21428571428571427,Nap
04_YN,post_nap,5-10,0.9090825506619045,5-10,Nap,0.0,10-15,Nap,0.21428571428571427,Nap
04_YN,post_nap,5-10,0.9090825506619045,5-10,Nap,0.0,15-20,Nap,0.2777777777777778,Nap
04_YN,post_nap,5-10,0.9090825506619045,10-15,Nap,0.08333333333333333,0-5,Nap,0.125,Nap
04_YN,post_nap,5-10,0.9090825506619045,10-15,Nap,0.08333333333333333,5-10,Nap,0.21428571428571427,Nap
04_YN,post_nap,5-10,0.9090825506619045,10-15,Nap,0.08333333333333333,10-15,Nap,0.21428571428571427,Nap
04_YN,post_nap,5-10,0.9090825506619045,10-15,Nap,0.08333333333333333,15-20,Nap,0.2777777777777778,Nap
04_YN,post_nap,5-10,0.9090825506619045,15-20,Nap,0.125,0-5,Nap,0.125,Nap
04_YN,post_nap,5-10,0.9090825506619045,15-20,Nap,0.125,5-10,Nap,0.21428571428571427,Nap
04_YN,post_nap,5-10,0.9090825506619045,15-20,Nap,0.125,10-15,Nap,0.21428571428571427,Nap
04_YN,post_nap,5-10,0.9090825506619045,15-20,Nap,0.125,15-20,Nap,0.2777777777777778,Nap
04_YN,post_nap,10-15,0.7889186019328103,0-5,Nap,0.0,0-5,Nap,0.125,Nap
04_YN,post_nap,10-15,0.7889186019328103,0-5,Nap,0.0,5-10,Nap,0.21428571428571427,Nap
04_YN,post_nap,10-15,0.7889186019328103,0-5,Nap,0.0,10-15,Nap,0.21428571428571427,Nap
04_YN,post_nap,10-15,0.7889186019328103,0-5,Nap,0.0,15-20,Nap,0.2777777777777778,Nap
04_YN,post_nap,10-15,0.7889186019328103,5-10,Nap,0.0,0-5,Nap,0.125,Nap
04_YN,post_nap,10-15,0.7889186019328103,5-10,Nap,0.0,5-10,Nap,0.21428571428571427,Nap
04_YN,post_nap,10-15,0.7889186019328103,5-10,Nap,0.0,10-15,Nap,0.21428571428571427,Nap
04_YN,post_nap,10-15,0.7889186019328103,5-10,Nap,0.0,15-20,Nap,0.2777777777777778,Nap
04_YN,post_nap,10-15,0.7889186019328103,10-15,Nap,0.08333333333333333,0-5,Nap,0.125,Nap
04_YN,post_nap,10-15,0.7889186019328103,10-15,Nap,0.08333333333333333,5-10,Nap,0.21428571428571427,Nap
04_YN,post_nap,10-15,0.7889186019328103,10-15,Nap,0.08333333333333333,10-15,Nap,0.21428571428571427,Nap
04_YN,post_nap,10-15,0.7889186019328103,10-15,Nap,0.08333333333333333,15-20,Nap,0.2777777777777778,Nap
04_YN,post_nap,10-15,0.7889186019328103,15-20,Nap,0.125,0-5,Nap,0.125,Nap
04_YN,post_nap,10-15,0.7889186019328103,15-20,Nap,0.125,5-10,Nap,0.21428571428571427,Nap
04_YN,post_nap,10-15,0.7889186019328103,15-20,Nap,0.125,10-15,Nap,0.21428571428571427,Nap
04_YN,post_nap,10-15,0.7889186019328103,15-20,Nap,0.125,15-20,Nap,0.2777777777777778,Nap
04_YN,post_nap,15-20,0.9006897554005662,0-5,Nap,0.0,0-5,Nap,0.125,Nap
04_YN,post_nap,15-20,0.9006897554005662,0-5,Nap,0.0,5-10,Nap,0.21428571428571427,Nap
04_YN,post_nap,15-20,0.9006897554005662,0-5,Nap,0.0,10-15,Nap,0.21428571428571427,Nap
04_YN,post_nap,15-20,0.9006897554005662,0-5,Nap,0.0,15-20,Nap,0.2777777777777778,Nap
04_YN,post_nap,15-20,0.9006897554005662,5-10,Nap,0.0,0-5,Nap,0.125,Nap
04_YN,post_nap,15-20,0.9006897554005662,5-10,Nap,0.0,5-10,Nap,0.21428571428571427,Nap
04_YN,post_nap,15-20,0.9006897554005662,5-10,Nap,0.0,10-15,Nap,0.21428571428571427,Nap
04_YN,post_nap,15-20,0.9006897554005662,5-10,Nap,0.0,15-20,Nap,0.2777777777777778,Nap
04_YN,post_nap,15-20,0.9006897554005662,10-15,Nap,0.08333333333333333,0-5,Nap,0.125,Nap
04_YN,post_nap,15-20,0.9006897554005662,10-15,Nap,0.08333333333333333,5-10,Nap,0.21428571428571427,Nap
04_YN,post_nap,15-20,0.9006897554005662,10-15,Nap,0.08333333333333333,10-15,Nap,0.21428571428571427,Nap
04_YN,post_nap,15-20,0.9006897554005662,10-15,Nap,0.08333333333333333,15-20,Nap,0.2777777777777778,Nap
04_YN,post_nap,15-20,0.9006897554005662,15-20,Nap,0.125,0-5,Nap,0.125,Nap
04_YN,post_nap,15-20,0.9006897554005662,15-20,Nap,0.125,5-10,Nap,0.21428571428571427,Nap
04_YN,post_nap,15-20,0.9006897554005662,15-20,Nap,0.125,10-15,Nap,0.21428571428571427,Nap
04_YN,post_nap,15-20,0.9006897554005662,15-20,Nap,0.125,15-20,Nap,0.2777777777777778,Nap
04_YN,pre_nap,0-5,1.1525550757424305,0-5,Nap,0.125,0-5,Nap,0.26666666666666666,Nap
04_YN,pre_nap,0-5,1.1525550757424305,0-5,Nap,0.125,5-10,Nap,0.1111111111111111,Nap
04_YN,pre_nap,0-5,1.1525550757424305,0-5,Nap,0.125,10-15,Nap,0.4444444444444444,Nap
04_YN,pre_nap,0-5,1.1525550757424305,0-5,Nap,0.125,15-20,Nap,0.3103448275862069,Nap
04_YN,pre_nap,0-5,1.1525550757424305,5-10,Nap,0.0,0-5,Nap,0.26666666666666666,Nap
04_YN,pre_nap,0-5,1.1525550757424305,5-10,Nap,0.0,5-10,Nap,0.1111111111111111,Nap
04_YN,pre_nap,0-5,1.1525550757424305,5-10,Nap,0.0,10-15,Nap,0.4444444444444444,Nap
04_YN,pre_nap,0-5,1.1525550757424305,5-10,Nap,0.0,15-20,Nap,0.3103448275862069,Nap
04_YN,pre_nap,0-5,1.1525550757424305,10-15,Nap,0.125,0-5,Nap,0.26666666666666666,Nap
04_YN,pre_nap,0-5,1.1525550757424305,10-15,Nap,0.125,5-10,Nap,0.1111111111111111,Nap
04_YN,pre_nap,0-5,1.1525550757424305,10-15,Nap,0.125,10-15,Nap,0.4444444444444444,Nap
04_YN,pre_nap,0-5,1.1525550757424305,10-15,Nap,0.125,15-20,Nap,0.3103448275862069,Nap
04_YN,pre_nap,0-5,1.1525550757424305,15-20,Nap,0.0,0-5,Nap,0.26666666666666666,Nap
04_YN,pre_nap,0-5,1.1525550757424305,15-20,Nap,0.0,5-10,Nap,0.1111111111111111,Nap
04_YN,pre_nap,0-5,1.1525550757424305,15-20,Nap,0.0,10-15,Nap,0.4444444444444444,Nap
04_YN,pre_nap,0-5,1.1525550757424305,15-20,Nap,0.0,15-20,Nap,0.3103448275862069,Nap
04_YN,pre_nap,5-10,1.0241924126942952,0-5,Nap,0.125,0-5,Nap,0.26666666666666666,Nap
04_YN,pre_nap,5-10,1.0241924126942952,0-5,Nap,0.125,5-10,Nap,0.1111111111111111,Nap
04_YN,pre_nap,5-10,1.0241924126942952,0-5,Nap,0.125,10-15,Nap,0.4444444444444444,Nap
04_YN,pre_nap,5-10,1.0241924126942952,0-5,Nap,0.125,15-20,Nap,0.3103448275862069,Nap
04_YN,pre_nap,5-10,1.0241924126942952,5-10,Nap,0.0,0-5,Nap,0.26666666666666666,Nap
04_YN,pre_nap,5-10,1.0241924126942952,5-10,Nap,0.0,5-10,Nap,0.1111111111111111,Nap
04_YN,pre_nap,5-10,1.0241924126942952,5-10,Nap,0.0,10-15,Nap,0.4444444444444444,Nap
04_YN,pre_nap,5-10,1.0241924126942952,5-10,Nap,0.0,15-20,Nap,0.3103448275862069,Nap
04_YN,pre_nap,5-10,1.0241924126942952,10-15,Nap,0.125,0-5,Nap,0.26666666666666666,Nap
04_YN,pre_nap,5-10,1.0241924126942952,10-15,Nap,0.125,5-10,Nap,0.1111111111111111,Nap
04_YN,pre_nap,5-10,1.0241924126942952,10-15,Nap,0.125,10-15,Nap,0.4444444444444444,Nap
04_YN,pre_nap,5-10,1.0241924126942952,10-15,Nap,0.125,15-20,Nap,0.3103448275862069,Nap
04_YN,pre_nap,5-10,1.0241924126942952,15-20,Nap,0.0,0-5,Nap,0.26666666666666666,Nap
04_YN,pre_nap,5-10,1.0241924126942952,15-20,Nap,0.0,5-10,Nap,0.1111111111111111,Nap
04_YN,pre_nap,5-10,1.0241924126942952,15-20,Nap,0.0,10-15,Nap,0.4444444444444444,Nap
04_YN,pre_nap,5-10,1.0241924126942952,15-20,Nap,0.0,15-20,Nap,0.3103448275862069,Nap
04_YN,pre_nap,10-15,1.1935527811955362,0-5,Nap,0.125,0-5,Nap,0.26666666666666666,Nap
04_YN,pre_nap,10-15,1.1935527811955362,0-5,Nap,0.125,5-10,Nap,0.1111111111111111,Nap
04_YN,pre_nap,10-15,1.1935527811955362,0-5,Nap,0.125,10-15,Nap,0.4444444444444444,Nap
04_YN,pre_nap,10-15,1.1935527811955362,0-5,Nap,0.125,15-20,Nap,0.3103448275862069,Nap
04_YN,pre_nap,10-15,1.1935527811955362,5-10,Nap,0.0,0-5,Nap,0.26666666666666666,Nap
04_YN,pre_nap,10-15,1.1935527811955362,5-10,Nap,0.0,5-10,Nap,0.1111111111111111,Nap
04_YN,pre_nap,10-15,1.1935527811955362,5-10,Nap,0.0,10-15,Nap,0.4444444444444444,Nap
04_YN,pre_nap,10-15,1.1935527811955362,5-10,Nap,0.0,15-20,Nap,0.3103448275862069,Nap
04_YN,pre_nap,10-15,1.1935527811955362,10-15,Nap,0.125,0-5,Nap,0.26666666666666666,Nap
04_YN,pre_nap,10-15,1.1935527811955362,10-15,Nap,0.125,5-10,Nap,0.1111111111111111,Nap
04_YN,pre_nap,10-15,1.1935527811955362,10-15,Nap,0.125,10-15,Nap,0.4444444444444444,Nap
04_YN,pre_nap,10-15,1.1935527811955362,10-15,Nap,0.125,15-20,Nap,0.3103448275862069,Nap
04_YN,pre_nap,10-15,1.1935527811955362,15-20,Nap,0.0,0-5,Nap,0.26666666666666666,Nap
04_YN,pre_nap,10-15,1.1935527811955362,15-20,Nap,0.0,5-10,Nap,0.1111111111111111,Nap
04_YN,pre_nap,10-15,1.1935527811955362,15-20,Nap,0.0,10-15,Nap,0.4444444444444444,Nap
04_YN,pre_nap,10-15,1.1935527811955362,15-20,Nap,0.0,15-20,Nap,0.3103448275862069,Nap
04_YN,pre_nap,15-20,1.0161888379799693,0-5,Nap,0.125,0-5,Nap,0.26666666666666666,Nap
04_YN,pre_nap,15-20,1.0161888379799693,0-5,Nap,0.125,5-10,Nap,0.1111111111111111,Nap
04_YN,pre_nap,15-20,1.0161888379799693,0-5,Nap,0.125,10-15,Nap,0.4444444444444444,Nap
04_YN,pre_nap,15-20,1.0161888379799693,0-5,Nap,0.125,15-20,Nap,0.3103448275862069,Nap
04_YN,pre_nap,15-20,1.0161888379799693,5-10,Nap,0.0,0-5,Nap,0.26666666666666666,Nap
04_YN,pre_nap,15-20,1.0161888379799693,5-10,Nap,0.0,5-10,Nap,0.1111111111111111,Nap
04_YN,pre_nap,15-20,1.0161888379799693,5-10,Nap,0.0,10-15,Nap,0.4444444444444444,Nap
04_YN,pre_nap,15-20,1.0161888379799693,5-10,Nap,0.0,15-20,Nap,0.3103448275862069,Nap
04_YN,pre_nap,15-20,1.0161888379799693,10-15,Nap,0.125,0-5,Nap,0.26666666666666666,Nap
04_YN,pre_nap,15-20,1.0161888379799693,10-15,Nap,0.125,5-10,Nap,0.1111111111111111,Nap
04_YN,pre_nap,15-20,1.0161888379799693,10-15,Nap,0.125,10-15,Nap,0.4444444444444444,Nap
04_YN,pre_nap,15-20,1.0161888379799693,10-15,Nap,0.125,15-20,Nap,0.3103448275862069,Nap
04_YN,pre_nap,15-20,1.0161888379799693,15-20,Nap,0.0,0-5,Nap,0.26666666666666666,Nap
04_YN,pre_nap,15-20,1.0161888379799693,15-20,Nap,0.0,5-10,Nap,0.1111111111111111,Nap
04_YN,pre_nap,15-20,1.0161888379799693,15-20,Nap,0.0,10-15,Nap,0.4444444444444444,Nap
04_YN,pre_nap,15-20,1.0161888379799693,15-20,Nap,0.0,15-20,Nap,0.3103448275862069,Nap
05_BB,post_nap,0-5,0.8510486467888481,0-5,Nap,0.3125,0-5,Nap,0.39473684210526316,Nap
05_BB,post_nap,0-5,0.8510486467888481,0-5,Nap,0.3125,5-10,Nap,0.23809523809523808,Nap
05_BB,post_nap,0-5,0.8510486467888481,0-5,Nap,0.3125,10-15,Nap,0.3157894736842105,Nap
05_BB,post_nap,0-5,0.8510486467888481,0-5,Nap,0.3125,15-20,Nap,0.29411764705882354,Nap
05_BB,post_nap,0-5,0.8510486467888481,5-10,Nap,0.14285714285714285,0-5,Nap,0.39473684210526316,Nap
05_BB,post_nap,0-5,0.8510486467888481,5-10,Nap,0.14285714285714285,5-10,Nap,0.23809523809523808,Nap
05_BB,post_nap,0-5,0.8510486467888481,5-10,Nap,0.14285714285714285,10-15,Nap,0.3157894736842105,Nap
05_BB,post_nap,0-5,0.8510486467888481,5-10,Nap,0.14285714285714285,15-20,Nap,0.29411764705882354,Nap
05_BB,post_nap,0-5,0.8510486467888481,10-15,Nap,0.08333333333333333,0-5,Nap,0.39473684210526316,Nap
05_BB,post_nap,0-5,0.8510486467888481,10-15,Nap,0.08333333333333333,5-10,Nap,0.23809523809523808,Nap
05_BB,post_nap,0-5,0.8510486467888481,10-15,Nap,0.08333333333333333,10-15,Nap,0.3157894736842105,Nap
05_BB,post_nap,0-5,0.8510486467888481,10-15,Nap,0.08333333333333333,15-20,Nap,0.29411764705882354,Nap
05_BB,post_nap,0-5,0.8510486467888481,15-20,Nap,0.0,0-5,Nap,0.39473684210526316,Nap
05_BB,post_nap,0-5,0.8510486467888481,15-20,Nap,0.0,5-10,Nap,0.23809523809523808,Nap
05_BB,post_nap,0-5,0.8510486467888481,15-20,Nap,0.0,10-15,Nap,0.3157894736842105,Nap
05_BB,post_nap,0-5,0.8510486467888481,15-20,Nap,0.0,15-20,Nap,0.29411764705882354,Nap
05_BB,post_nap,5-10,0.9223054364576178,0-5,Nap,0.3125,0-5,Nap,0.39473684210526316,Nap
05_BB,post_nap,5-10,0.9223054364576178,0-5,Nap,0.3125,5-10,Nap,0.23809523809523808,Nap
05_BB,post_nap,5-10,0.9223054364576178,0-5,Nap,0.3125,10-15,Nap,0.3157894736842105,Nap
05_BB,post_nap,5-10,0.9223054364576178,0-5,Nap,0.3125,15-20,Nap,0.29411764705882354,Nap
05_BB,post_nap,5-10,0.9223054364576178,5-10,Nap,0.14285714285714285,0-5,Nap,0.39473684210526316,Nap
05_BB,post_nap,5-10,0.9223054364576178,5-10,Nap,0.14285714285714285,5-10,Nap,0.23809523809523808,Nap
05_BB,post_nap,5-10,0.9223054364576178,5-10,Nap,0.14285714285714285,10-15,Nap,0.3157894736842105,Nap
05_BB,post_nap,5-10,0.9223054364576178,5-10,Nap,0.14285714285714285,15-20,Nap,0.29411764705882354,Nap
05_BB,post_nap,5-10,0.9223054364576178,10-15,Nap,0.08333333333333333,0-5,Nap,0.39473684210526316,Nap
05_BB,post_nap,5-10,0.9223054364576178,10-15,Nap,0.08333333333333333,5-10,Nap,0.23809523809523808,Nap
05_BB,post_nap,5-10,0.9223054364576178,10-15,Nap,0.08333333333333333,10-15,Nap,0.3157894736842105,Nap
05_BB,post_nap,5-10,0.9223054364576178,10-15,Nap,0.08333333333333333,15-20,Nap,0.29411764705882354,Nap
05_BB,post_nap,5-10,0.9223054364576178,15-20,Nap,0.0,0-5,Nap,0.39473684210526316,Nap
05_BB,post_nap,5-10,0.9223054364576178,15-20,Nap,0.0,5-10,Nap,0.23809523809523808,Nap
05_BB,post_nap,5-10,0.9223054364576178,15-20,Nap,0.0,10-15,Nap,0.3157894736842105,Nap
05_BB,post_nap,5-10,0.9223054364576178,15-20,Nap,0.0,15-20,Nap,0.29411764705882354,Nap
05_BB,post_nap,10-15,0.7620859467066251,0-5,Nap,0.3125,0-5,Nap,0.39473684210526316,Nap
05_BB,post_nap,10-15,0.7620859467066251,0-5,Nap,0.3125,5-10,Nap,0.23809523809523808,Nap
05_BB,post_nap,10-15,0.7620859467066251,0-5,Nap,0.3125,10-15,Nap,0.3157894736842105,Nap
05_BB,post_nap,10-15,0.7620859467066251,0-5,Nap,0.3125,15-20,Nap,0.29411764705882354,Nap
05_BB,post_nap,10-15,0.7620859467066251,5-10,Nap,0.14285714285714285,0-5,Nap,0.39473684210526316,Nap
05_BB,post_nap,10-15,0.7620859467066251,5-10,Nap,0.14285714285714285,5-10,Nap,0.23809523809523808,Nap
05_BB,post_nap,10-15,0.7620859467066251,5-10,Nap,0.14285714285714285,10-15,Nap,0.3157894736842105,Nap
05_BB,post_nap,10-15,0.7620859467066251,5-10,Nap,0.14285714285714285,15-20,Nap,0.29411764705882354,Nap
05_BB,post_nap,10-15,0.7620859467066251,10-15,Nap,0.08333333333333333,0-5,Nap,0.39473684210526316,Nap
05_BB,post_nap,10-15,0.7620859467066251,10-15,Nap,0.08333333333333333,5-10,Nap,0.23809523809523808,Nap
05_BB,post_nap,10-15,0.7620859467066251,10-15,Nap,0.08333333333333333,10-15,Nap,0.3157894736842105,Nap
05_BB,post_nap,10-15,0.7620859467066251,10-15,Nap,0.08333333333333333,15-20,Nap,0.29411764705882354,Nap
05_BB,post_nap,10-15,0.7620859467066251,15-20,Nap,0.0,0-5,Nap,0.39473684210526316,Nap
05_BB,post_nap,10-15,0.7620859467066251,15-20,Nap,0.0,5-10,Nap,0.23809523809523808,Nap
05_BB,post_nap,10-15,0.7620859467066251,15-20,Nap,0.0,10-15,Nap,0.3157894736842105,Nap
05_BB,post_nap,10-15,0.7620859467066251,15-20,Nap,0.0,15-20,Nap,0.29411764705882354,Nap
05_BB,post_nap,15-20,0.8631734142498094,0-5,Nap,0.3125,0-5,Nap,0.39473684210526316,Nap
05_BB,post_nap,15-20,0.8631734142498094,0-5,Nap,0.3125,5-10,Nap,0.23809523809523808,Nap
05_BB,post_nap,15-20,0.8631734142498094,0-5,Nap,0.3125,10-15,Nap,0.3157894736842105,Nap
05_BB,post_nap,15-20,0.8631734142498094,0-5,Nap,0.3125,15-20,Nap,0.29411764705882354,Nap
05_BB,post_nap,15-20,0.8631734142498094,5-10,Nap,0.14285714285714285,0-5,Nap,0.39473684210526316,Nap
05_BB,post_nap,15-20,0.8631734142498094,5-10,Nap,0.14285714285714285,5-10,Nap,0.23809523809523808,Nap
05_BB,post_nap,15-20,0.8631734142498094,5-10,Nap,0.14285714285714285,10-15,Nap,0.3157894736842105,Nap
05_BB,post_nap,15-20,0.8631734142498094,5-10,Nap,0.14285714285714285,15-20,Nap,0.29411764705882354,Nap
05_BB,post_nap,15-20,0.8631734142498094,10-15,Nap,0.08333333333333333,0-5,Nap,0.39473684210526316,Nap
05_BB,post_nap,15-20,0.8631734142498094,10-15,Nap,0.08333333333333333,5-10,Nap,0.23809523809523808,Nap
05_BB,post_nap,15-20,0.8631734142498094,10-15,Nap,0.08333333333333333,10-15,Nap,0.3157894736842105,Nap
05_BB,post_nap,15-20,0.8631734142498094,10-15,Nap,0.08333333333333333,15-20,Nap,0.29411764705882354,Nap
05_BB,post_nap,15-20,0.8631734142498094,15-20,Nap,0.0,0-5,Nap,0.39473684210526316,Nap
05_BB,post_nap,15-20,0.8631734142498094,15-20,Nap,0.0,5-10,Nap,0.23809523809523808,Nap
05_BB,post_nap,15-20,0.8631734142498094,15-20,Nap,0.0,10-15,Nap,0.3157894736842105,Nap
05_BB,post_nap,15-20,0.8631734142498094,15-20,Nap,0.0,15-20,Nap,0.29411764705882354,Nap
05_BB,pre_nap,0-5,0.9398098968019422,0-5,Nap,0.0,0-5,Nap,0.40625,Nap
05_BB,pre_nap,0-5,0.9398098968019422,0-5,Nap,0.0,5-10,Nap,0.3684210526315789,Nap
05_BB,pre_nap,0-5,0.9398098968019422,0-5,Nap,0.0,10-15,Nap,0.1875,Nap
05_BB,pre_nap,0-5,0.9398098968019422,0-5,Nap,0.0,15-20,Nap,0.3333333333333333,Nap
05_BB,pre_nap,0-5,0.9398098968019422,5-10,Nap,0.0625,0-5,Nap,0.40625,Nap
05_BB,pre_nap,0-5,0.9398098968019422,5-10,Nap,0.0625,5-10,Nap,0.3684210526315789,Nap
05_BB,pre_nap,0-5,0.9398098968019422,5-10,Nap,0.0625,10-15,Nap,0.1875,Nap
05_BB,pre_nap,0-5,0.9398098968019422,5-10,Nap,0.0625,15-20,Nap,0.3333333333333333,Nap
05_BB,pre_nap,0-5,0.9398098968019422,10-15,Nap,0.05,0-5,Nap,0.40625,Nap
05_BB,pre_nap,0-5,0.9398098968019422,10-15,Nap,0.05,5-10,Nap,0.3684210526315789,Nap
05_BB,pre_nap,0-5,0.9398098968019422,10-15,Nap,0.05,10-15,Nap,0.1875,Nap
05_BB,pre_nap,0-5,0.9398098968019422,10-15,Nap,0.05,15-20,Nap,0.3333333333333333,Nap
05_BB,pre_nap,0-5,0.9398098968019422,15-20,Nap,0.1,0-5,Nap,0.40625,Nap
05_BB,pre_nap,0-5,0.9398098968019422,15-20,Nap,0.1,5-10,Nap,0.3684210526315789,Nap
05_BB,pre_nap,0-5,0.9398098968019422,15-20,Nap,0.1,10-15,Nap,0.1875,Nap
05_BB,pre_nap,0-5,0.9398098968019422,15-20,Nap,0.1,15-20,Nap,0.3333333333333333,Nap
05_BB,pre_nap,5-10,0.9438923436699184,0-5,Nap,0.0,0-5,Nap,0.40625,Nap
05_BB,pre_nap,5-10,0.9438923436699184,0-5,Nap,0.0,5-10,Nap,0.3684210526315789,Nap
05_BB,pre_nap,5-10,0.9438923436699184,0-5,Nap,0.0,10-15,Nap,0.1875,Nap
05_BB,pre_nap,5-10,0.9438923436699184,0-5,Nap,0.0,15-20,Nap,0.3333333333333333,Nap
05_BB,pre_nap,5-10,0.9438923436699184,5-10,Nap,0.0625,0-5,Nap,0.40625,Nap
05_BB,pre_nap,5-10,0.9438923436699184,5-10,Nap,0.0625,5-10,Nap,0.3684210526315789,Nap
05_BB,pre_nap,5-10,0.9438923436699184,5-10,Nap,0.0625,10-15,Nap,0.1875,Nap
05_BB,pre_nap,5-10,0.9438923436699184,5-10,Nap,0.0625,15-20,Nap,0.3333333333333333,Nap
05_BB,pre_nap,5-10,0.9438923436699184,10-15,Nap,0.05,0-5,Nap,0.40625,Nap
05_BB,pre_nap,5-10,0.9438923436699184,10-15,Nap,0.05,5-10,Nap,0.3684210526315789,Nap
05_BB,pre_nap,5-10,0.9438923436699184,10-15,Nap,0.05,10-15,Nap,0.1875,Nap
05_BB,pre_nap,5-10,0.9438923436699184,10-15,Nap,0.05,15-20,Nap,0.3333333333333333,Nap
05_BB,pre_nap,5-10,0.9438923436699184,15-20,Nap,0.1,0-5,Nap,0.40625,Nap
05_BB,pre_nap,5-10,0.9438923436699184,15-20,Nap,0.1,5-10,Nap,0.3684210526315789,Nap
05_BB,pre_nap,5-10,0.9438923436699184,15-20,Nap,0.1,10-15,Nap,0.1875,Nap
05_BB,pre_nap,5-10,0.9438923436699184,15-20,Nap,0.1,15-20,Nap,0.3333333333333333,Nap
05_BB,pre_nap,10-15,0.704584760001943,0-5,Nap,0.0,0-5,Nap,0.40625,Nap
05_BB,pre_nap,10-15,0.704584760001943,0-5,Nap,0.0,5-10,Nap,0.3684210526315789,Nap
05_BB,pre_nap,10-15,0.704584760001943,0-5,Nap,0.0,10-15,Nap,0.1875,Nap
05_BB,pre_nap,10-15,0.704584760001943,0-5,Nap,0.0,15-20,Nap,0.3333333333333333,Nap
05_BB,pre_nap,10-15,0.704584760001943,5-10,Nap,0.0625,0-5,Nap,0.40625,Nap
05_BB,pre_nap,10-15,0.704584760001943,5-10,Nap,0.0625,5-10,Nap,0.3684210526315789,Nap
05_BB,pre_nap,10-15,0.704584760001943,5-10,Nap,0.0625,10-15,Nap,0.1875,Nap
05_BB,pre_nap,10-15,0.704584760001943,5-10,Nap,0.0625,15-20,Nap,0.3333333333333333,Nap
05_BB,pre_nap,10-15,0.704584760001943,10-15,Nap,0.05,0-5,Nap,0.40625,Nap
